game_id,game,round,phase,season_code,team_id_a,team_id_b,fast_break_points_a,fast_break_points_b,turnover_points_a,turnover_points_b,second_chance_points_a,second_chance_points_b,defensive_rebounds_a,offensive_rebounds_b,offensive_rebounds_a,defensive_rebounds_b,turnovers_starters_a,turnovers_bench_a,turnovers_starters_b,turnovers_bench_b,steals_starters_a,steals_bench_a,steals_starters_b,steals_bench_b,assists_starters_a,assists_bench_a,assists_starters_b,assists_bench_b,points_starters_a,points_bench_a,points_starters_b,points_bench_b,max_a,minute_prev_a,prev_a,minute_str_a,str_a,max_b,minute_prev_b,prev_b,minute_str_b,str_b,max_lead_a,max_lead_b,minute_max_lead_a,minute_max_lead_b,points_max_lead_a,points_max_lead_b
E2015_240,TIV-BAR,26,PLAYOFFS,E2015,TIV,BAR,2,11,14,22,2,7,21,5,9,29,5,6,7,2,4,1,4,0,11,3,21,6,52,14,68,24,10,31,51-74,36,61-74,15,9,19-18,13,19-33,1,30,2,27,5-4,38-68
E2015_241,MAD-ULK,27,PLAYOFFS,E2015,MAD,ULK,2,2,15,6,9,14,23,14,13,32,3,5,9,3,2,3,5,0,10,6,7,5,39,24,63,12,9,34,49-66,35,58-66,14,22,32-30,26,32-44,4,17,4,34,7-3,49-66
E2015_242,PAN-BAS,27,PLAYOFFS,E2015,PAN,BAS,7,14,6,16,15,8,29,8,16,24,8,5,6,2,3,2,5,2,14,9,6,9,51,24,49,35,8,1,0-2,2,8-2,9,33,59-58,34,59-67,6,11,2,39,8-2,73-84
E2015_243,RED-CSK,27,PLAYOFFS,E2015,RED,CSK,13,10,16,11,12,9,20,9,10,28,7,3,10,12,6,5,3,1,13,4,10,9,48,23,43,35,8,35,55-65,37,63-65,8,26,44-46,28,44-54,6,12,8,30,16-10,47-59
E2015_244,BAR-TIV,27,PLAYOFFS,E2015,BAR,TIV,4,2,16,8,8,11,21,11,8,19,4,5,3,10,6,1,2,1,11,7,7,3,42,40,33,37,9,34,68-57,35,77-57,11,37,82-59,40,82-70,23,7,37,10,82-59,16-23
E2015_245,BAR-TIV,28,PLAYOFFS,E2015,BAR,TIV,2,4,14,19,10,11,26,7,6,36,9,2,8,5,4,2,4,3,10,1,11,4,69,11,62,30,9,27,45-51,30,54-51,11,42,78-78,44,78-89,4,12,12,45,25-21,80-92
E2015_246,TIV-BAR,29,PLAYOFFS,E2015,TIV,BAR,2,6,10,12,6,8,28,9,6,22,2,7,6,2,2,2,3,2,13,6,14,4,48,33,45,22,14,31,59-64,35,73-64,10,26,57-52,28,57-62,14,5,40,28,81-67,57-62
E2015_247,ULK-BAS,30,FINAL FOUR,E2015,ULK,BAS,2,4,12,10,11,7,30,9,12,22,9,5,9,3,5,0,5,3,12,9,8,8,58,30,44,33,11,1,2-0,4,13-0,9,6,15-4,8,15-13,13,7,4,31,13-0,55-62
E2015_248,CSK-TIV,30,FINAL FOUR,E2015,CSK,TIV,4,5,18,14,11,22,18,22,9,13,9,6,7,6,1,2,0,3,9,9,8,6,58,30,51,30,7,1,2-0,3,9-0,8,22,52-37,24,52-45,16,0,19,0,47-31,
E2015_249,BAS-TIV,31,FINAL FOUR,E2015,BAS,TIV,3,15,10,19,8,18,25,10,9,23,6,9,5,3,1,3,6,4,11,3,14,6,53,22,62,23,10,37,65-85,40,75-85,11,24,46-43,27,46-54,6,20,5,37,10-4,65-85
E2015_250,ULK-CSK,31,FINAL FOUR,E2015,ULK,CSK,0,6,19,12,25,9,22,6,16,26,8,5,9,4,4,2,5,3,9,7,12,10,42,54,64,37,7,36,71-79,38,78-79,13,17,30-37,20,30-50,4,21,4,22,11-7,32-53
E2016_001,RED-DAR,1,REGULAR SEASON,E2016,RED,DAR,4,13,11,18,15,10,24,6,9,23,9,7,6,5,4,0,3,6,14,3,5,7,51,19,39,34,11,2,4-6,5,15-6,8,39,68-63,40,68-71,16,3,21,40,46-30,70-73
E2016_002,MIL-TEL,1,REGULAR SEASON,E2016,MIL,TEL,6,4,14,10,22,16,21,11,13,22,5,4,6,6,5,1,2,1,19,10,10,5,67,32,63,34,10,22,49-48,25,59-48,9,25,59-48,27,59-57,11,5,25,16,59-48,31-36
E2016_003,GAL-CSK,1,REGULAR SEASON,E2016,GAL,CSK,6,8,8,12,8,7,18,6,7,31,6,4,7,8,4,5,2,2,11,8,12,13,61,23,59,50,6,21,48-61,23,54-61,11,30,71-79,32,71-90,0,25,0,36,,76-101
E2016_004,MAD-OLY,1,REGULAR SEASON,E2016,MAD,OLY,0,0,5,7,13,11,29,10,10,25,4,6,6,6,2,4,1,3,11,5,10,5,43,40,32,33,9,26,49-51,29,58-51,7,24,49-44,26,49-51,18,3,40,2,83-65,0-3
E2016_005,ULK-BAM,1,REGULAR SEASON,E2016,ULK,BAM,5,2,4,7,10,2,26,7,7,28,4,5,7,4,2,3,4,1,8,8,11,6,53,14,43,23,7,26,43-44,28,50-44,7,24,43-37,26,43-44,8,5,21,4,41-33,2-7
E2016_006,BAS-IST,1,REGULAR SEASON,E2016,BAS,IST,3,6,11,26,15,19,26,13,14,14,18,2,6,5,1,2,4,5,10,6,7,8,65,20,62,22,9,32,70-74,35,79-74,7,5,15-9,6,15-16,8,6,3,14,10-2,32-38
E2016_007,PAN-ZAL,1,REGULAR SEASON,E2016,PAN,ZAL,6,12,16,6,10,20,21,18,12,26,5,5,9,6,4,1,3,2,9,4,6,3,44,40,24,52,9,15,22-27,18,31-27,12,12,22-15,15,22-27,9,5,38,15,77-68,22-27
E2016_008,UNK-BAR,1,REGULAR SEASON,E2016,UNK,BAR,2,4,11,13,14,15,27,12,12,22,9,6,6,5,2,1,7,3,12,5,17,3,44,19,48,21,7,18,31-34,21,38-34,13,35,60-51,39,60-64,14,6,34,40,58-44,63-69
E2016_009,BAM-UNK,2,REGULAR SEASON,E2016,BAM,UNK,1,0,10,13,12,20,19,17,7,20,6,3,5,2,1,1,4,0,17,4,11,3,52,37,59,27,6,8,13-15,10,19-15,9,21,45-46,24,45-55,4,12,10,28,19-15,51-63
E2016_010,DAR-MIL,2,REGULAR SEASON,E2016,DAR,MIL,2,4,30,16,7,14,19,13,7,29,11,3,12,7,7,4,6,2,8,8,12,6,42,38,46,35,10,36,66-73,39,76-73,11,9,23-22,14,23-33,3,10,39,14,76-73,23-33
E2016_011,TEL-MAD,2,REGULAR SEASON,E2016,TEL,MAD,7,11,13,14,9,15,25,13,10,24,8,4,7,2,4,1,7,1,9,8,17,3,47,35,45,44,16,20,33-46,25,49-46,7,11,19-23,14,19-30,3,15,25,18,49-46,27-42
E2016_012,OLY-IST,2,REGULAR SEASON,E2016,OLY,IST,23,0,15,5,4,17,34,17,4,25,6,5,7,4,2,5,0,2,12,6,5,6,46,44,27,39,8,13,30-19,15,38-19,9,18,41-24,20,41-33,25,0,38,0,88-63,
E2016_013,CSK-PAN,2,REGULAR SEASON,E2016,CSK,PAN,0,4,9,10,9,9,26,12,7,22,5,6,7,3,0,2,2,2,7,11,13,5,55,26,47,30,11,34,63-68,39,74-68,8,8,22-11,9,22-19,12,5,7,27,17-5,50-55
E2016_014,BAR-ULK,2,REGULAR SEASON,E2016,BAR,ULK,2,7,13,14,12,7,23,6,8,19,10,3,6,6,3,6,5,2,14,5,8,8,56,16,45,28,5,4,9-11,5,14-11,9,27,51-49,32,51-58,3,9,5,34,14-11,55-64
E2016_015,GAL-RED,2,REGULAR SEASON,E2016,GAL,RED,9,8,18,17,11,10,22,8,12,22,9,3,12,2,7,1,6,1,14,7,13,5,56,27,38,47,9,3,7-3,5,16-3,16,22,50-49,27,50-65,14,15,6,27,19-5,50-65
E2016_016,ZAL-BAS,2,REGULAR SEASON,E2016,ZAL,BAS,11,17,15,7,10,11,26,8,18,24,5,6,9,4,3,3,5,2,11,7,13,3,47,31,63,10,8,2,0-6,4,8-6,7,19,34-36,21,34-43,7,9,37,18,75-68,27-36
E2016_017,IST-CSK,3,REGULAR SEASON,E2016,IST,CSK,13,6,16,15,17,10,23,9,17,25,11,6,8,7,3,2,1,2,15,12,12,11,47,40,52,41,7,21,37-52,23,44-52,7,13,25-30,15,25-37,1,15,5,21,13-12,37-52
E2016_018,OLY-MIL,3,REGULAR SEASON,E2016,OLY,MIL,12,16,9,17,15,8,25,8,17,21,9,5,7,4,5,1,5,5,7,6,9,7,49,42,49,32,12,29,64-61,32,76-61,9,4,13-4,6,13-13,17,2,37,1,84-67,2-4
E2016_019,MAD-BAS,3,REGULAR SEASON,E2016,MAD,BAS,6,6,9,15,15,12,26,12,9,24,6,7,10,4,5,2,3,4,7,8,8,8,32,55,60,31,10,31,66-71,34,76-71,6,8,14-21,8,14-27,8,17,36,15,81-73,28-45
E2016_020,UNK-DAR,3,REGULAR SEASON,E2016,UNK,DAR,0,2,11,16,22,12,19,9,19,13,11,7,5,3,3,1,2,6,11,4,8,7,66,21,55,39,12,1,0-0,3,12-0,8,33,63-70,34,63-78,12,15,3,34,12-0,63-78
E2016_021,BAM-PAN,3,REGULAR SEASON,E2016,BAM,PAN,1,8,8,11,14,7,21,8,9,22,3,4,4,3,1,2,3,1,11,1,16,3,52,31,49,35,15,21,39-44,24,54-44,11,37,83-73,40,83-84,10,8,24,7,54-44,9-17
E2016_022,RED-BAR,3,REGULAR SEASON,E2016,RED,BAR,17,5,21,10,4,14,20,11,7,22,7,6,15,6,8,5,6,1,16,12,14,5,21,55,46,19,16,17,24-31,20,40-31,5,7,7-8,10,7-13,14,7,31,10,62-48,9-16
E2016_023,ULK-ZAL,3,REGULAR SEASON,E2016,ULK,ZAL,0,5,15,6,10,16,21,11,9,19,4,8,4,10,4,1,1,2,9,13,11,6,45,37,34,34,10,9,22-24,11,32-24,8,23,49-39,25,49-47,17,4,40,2,82-65,4-8
E2016_024,TEL-GAL,3,REGULAR SEASON,E2016,TEL,GAL,6,7,11,13,16,16,21,14,14,21,6,3,12,4,4,5,3,3,8,11,11,12,72,26,68,24,10,19,40-47,22,50-47,6,5,11-6,6,11-12,9,7,38,19,96-87,40-47
E2016_025,CSK-UNK,4,REGULAR SEASON,E2016,CSK,UNK,6,2,12,14,12,8,27,9,10,19,6,8,6,5,0,7,3,3,6,17,10,2,37,61,67,13,9,35,83-68,37,92-68,6,4,5-2,5,5-8,24,5,37,8,92-68,13-18
E2016_026,DAR-IST,4,REGULAR SEASON,E2016,DAR,IST,4,9,5,22,9,16,22,17,11,17,11,8,5,4,4,1,4,5,18,2,5,14,51,28,36,48,7,19,41-35,21,48-35,9,22,50-37,24,50-46,13,5,21,40,48-35,79-84
E2016_027,MIL-MAD,4,REGULAR SEASON,E2016,MIL,MAD,4,6,12,14,19,21,20,13,13,27,2,8,6,6,1,5,3,0,6,12,13,6,33,57,60,41,9,30,61-75,31,70-75,6,9,17-20,10,17-26,2,15,4,17,7-5,32-47
E2016_028,BAS-OLY,4,REGULAR SEASON,E2016,BAS,OLY,8,2,11,12,12,15,20,13,9,28,5,2,11,4,6,2,3,0,17,2,17,3,65,25,55,40,7,7,12-14,8,19-14,9,33,80-79,35,80-88,12,8,15,35,40-28,80-88
E2016_029,BAR-BAM,4,REGULAR SEASON,E2016,BAR,BAM,8,4,12,5,0,5,24,5,2,24,3,5,5,9,6,2,1,1,18,1,6,7,59,19,34,40,9,16,27-32,19,36-32,7,7,17-12,9,17-19,8,5,37,16,73-65,27-32
E2016_030,GAL-ULK,4,REGULAR SEASON,E2016,GAL,ULK,5,4,8,22,11,18,17,17,10,20,10,3,8,2,3,1,3,3,8,7,13,12,49,38,82,21,8,37,74-90,38,82-90,9,9,19-16,11,19-25,8,16,6,16,15-7,26-42
E2016_031,PAN-RED,4,REGULAR SEASON,E2016,PAN,RED,11,2,13,7,6,13,24,10,9,24,5,4,9,3,6,1,1,2,11,0,3,5,46,24,32,27,13,10,21-14,13,34-14,9,30,61-41,34,61-50,23,2,16,1,41-18,0-2
E2016_032,ZAL-TEL,4,REGULAR SEASON,E2016,ZAL,TEL,8,17,10,19,18,7,21,4,18,22,6,12,7,9,2,3,6,1,7,16,9,5,32,42,54,33,8,23,34-48,25,42-48,7,16,27-32,18,27-39,4,15,1,34,4-0,60-75
E2016_033,ULK-UNK,5,REGULAR SEASON,E2016,ULK,UNK,2,2,8,6,4,15,21,12,7,24,3,11,9,3,3,3,3,4,10,8,16,0,46,27,60,21,6,30,62-63,35,68-63,11,36,71-65,40,71-76,6,8,36,40,71-65,73-81
E2016_034,TEL-BAR,5,REGULAR SEASON,E2016,TEL,BAR,5,4,14,17,10,18,19,11,5,20,11,5,7,8,2,1,8,4,10,6,10,6,59,10,45,34,9,22,34-45,26,43-45,13,16,31-25,19,31-38,7,20,2,34,7-0,49-69
E2016_035,OLY-CSK,5,REGULAR SEASON,E2016,OLY,CSK,7,0,5,13,23,11,26,14,17,18,11,6,6,4,3,0,3,2,7,7,8,10,46,29,53,28,7,38,66-77,39,73-77,8,10,21-25,16,21-33,0,17,0,30,,49-66
E2016_036,MAD-GAL,5,REGULAR SEASON,E2016,MAD,GAL,4,0,19,8,8,9,29,8,9,20,5,10,12,3,5,4,0,6,12,7,8,8,58,32,54,27,9,2,2-4,4,11-4,11,4,11-4,4,11-15,9,7,40,15,90-81,30-37
E2016_037,IST-PAN,5,REGULAR SEASON,E2016,IST,PAN,4,12,13,25,15,2,36,10,15,29,13,5,6,7,5,1,4,1,12,7,16,5,54,37,46,37,11,20,35-42,24,46-42,7,32,59-55,34,59-62,9,10,47,15,86-77,22-32
E2016_038,BAM-MIL,5,REGULAR SEASON,E2016,BAM,MIL,1,11,12,16,15,17,23,11,9,22,5,11,6,5,2,2,3,3,11,6,7,5,51,55,42,60,9,19,29-46,20,38-46,9,16,29-37,19,29-46,6,17,28,19,60-54,29-46
E2016_039,RED-BAS,5,REGULAR SEASON,E2016,RED,BAS,8,7,27,19,9,8,25,8,10,33,9,8,8,13,3,6,6,3,8,7,12,5,30,33,46,24,6,28,42-53,29,48-53,8,17,24-29,19,24-37,1,14,1,26,1-0,35-49
E2016_040,ZAL-DAR,5,REGULAR SEASON,E2016,ZAL,DAR,4,6,13,14,11,8,28,9,9,18,13,8,9,5,3,2,9,1,14,3,10,5,52,28,54,29,6,5,9-9,8,15-9,9,28,52-50,29,52-59,11,7,19,29,35-24,52-59
E2016_041,DAR-BAM,6,REGULAR SEASON,E2016,DAR,BAM,2,0,14,13,5,11,24,12,8,30,4,4,6,9,3,4,2,1,10,4,9,7,47,25,36,34,9,22,40-43,24,49-43,8,30,60-50,32,60-58,10,3,30,22,60-50,40-43
E2016_042,MIL-IST,6,REGULAR SEASON,E2016,MIL,IST,5,9,16,14,13,25,26,19,11,21,7,7,6,5,4,2,4,2,8,16,13,5,47,58,70,22,9,4,11-13,6,20-13,9,18,52-40,20,52-49,16,3,33,1,87-71,0-3
E2016_043,BAR-ZAL,6,REGULAR SEASON,E2016,BAR,ZAL,5,2,11,11,4,13,25,10,7,21,4,6,4,4,2,2,2,3,12,3,13,9,49,43,37,49,7,25,48-52,26,55-52,7,24,48-45,25,48-52,10,4,35,25,78-68,48-52
E2016_044,PAN-TEL,6,REGULAR SEASON,E2016,PAN,TEL,12,12,25,10,17,12,28,10,17,32,7,6,14,5,8,2,5,1,14,4,15,4,64,19,54,21,9,23,37-30,25,46-30,15,35,64-52,39,64-67,16,3,25,39,46-30,64-67
E2016_045,UNK-RED,6,REGULAR SEASON,E2016,UNK,RED,0,0,11,9,8,6,27,8,10,26,3,5,6,4,3,2,1,1,8,3,9,6,34,31,34,28,8,36,52-60,40,60-60,8,19,27-29,22,27-37,3,10,3,22,6-3,27-37
E2016_046,CSK-MAD,6,REGULAR SEASON,E2016,CSK,MAD,6,8,19,21,9,19,28,12,10,24,7,9,7,7,2,3,5,6,2,11,12,7,42,49,58,32,16,10,15-26,15,31-26,9,5,8-12,7,8-21,14,13,24,7,59-45,8-21
E2016_047,GAL-OLY,6,REGULAR SEASON,E2016,GAL,OLY,7,3,21,10,7,17,20,16,7,28,6,1,7,6,5,3,1,1,16,4,14,3,24,65,68,19,19,8,6-20,14,25-20,9,1,2-2,5,2-11,14,14,23,8,51-37,6-20
E2016_048,BAS-ULK,6,REGULAR SEASON,E2016,BAS,ULK,5,4,17,11,4,12,37,14,8,21,7,8,6,8,5,0,3,2,10,11,4,6,43,43,29,23,10,10,12-11,14,22-11,5,8,12-6,10,12-11,34,2,39,6,84-50,4-6
E2016_049,IST-UNK,7,REGULAR SEASON,E2016,IST,UNK,18,2,12,12,10,16,18,11,9,17,4,6,5,5,2,2,2,3,17,17,18,3,44,60,68,31,10,23,57-63,25,67-63,8,15,36-36,16,36-44,12,9,35,17,95-83,38-47
E2016_050,BAM-RED,7,REGULAR SEASON,E2016,BAM,RED,2,9,10,10,2,8,26,9,3,27,10,6,6,4,1,1,4,3,12,5,6,9,48,30,30,49,7,20,27-38,21,34-38,9,14,21-20,17,21-29,7,11,4,20,8-1,27-38
E2016_051,MIL-BAS,7,REGULAR SEASON,E2016,MIL,BAS,6,10,20,16,5,6,26,8,10,23,9,7,8,9,2,5,8,1,7,7,11,3,39,49,62,14,9,8,14-15,10,23-15,5,26,60-45,26,60-50,19,4,30,1,72-53,1-5
E2016_052,TEL-ULK,7,REGULAR SEASON,E2016,TEL,ULK,23,2,14,14,10,12,25,10,8,23,11,5,13,5,5,8,6,1,18,7,8,10,55,32,59,18,11,14,26-29,18,37-29,9,39,87-68,40,87-77,20,6,38,3,85-65,2-8
E2016_053,DAR-CSK,7,REGULAR SEASON,E2016,DAR,CSK,13,2,16,18,4,5,22,11,7,21,13,3,9,9,7,3,3,1,14,6,10,14,65,26,32,51,11,1,2-0,4,13-0,9,30,73-57,33,73-66,18,0,9,0,27-9,
E2016_054,OLY-BAR,7,REGULAR SEASON,E2016,OLY,BAR,9,2,13,15,4,4,25,7,8,32,9,4,12,6,4,2,2,2,10,5,5,5,30,29,34,18,6,3,5-7,5,11-7,6,24,39-28,26,39-34,11,3,24,1,39-28,0-3
E2016_055,MAD-PAN,7,REGULAR SEASON,E2016,MAD,PAN,2,0,16,8,4,9,21,8,3,25,5,3,8,5,4,1,2,1,10,11,12,2,47,40,55,29,8,15,32-38,17,40-38,8,31,75-68,36,75-76,7,6,31,5,75-68,6-12
E2016_056,ZAL-GAL,7,REGULAR SEASON,E2016,ZAL,GAL,13,6,11,19,16,11,25,8,12,18,10,4,9,2,2,3,6,0,17,6,10,6,42,45,37,38,9,15,30-30,17,39-30,6,3,6-3,5,6-9,20,3,28,5,67-47,6-9
E2016_057,RED-MIL,8,REGULAR SEASON,E2016,RED,MIL,13,16,16,13,11,7,27,8,8,26,10,4,12,5,6,3,5,5,9,6,8,10,29,54,39,31,10,13,22-25,16,32-25,6,4,10-4,7,10-10,17,5,35,10,70-53,14-19
E2016_058,ULK-IST,8,REGULAR SEASON,E2016,ULK,IST,6,8,18,12,8,15,26,17,8,20,8,3,3,7,7,1,4,6,8,9,12,6,40,48,51,29,9,3,2-9,5,11-9,10,23,51-46,26,51-56,10,8,34,9,75-65,15-23
E2016_059,BAS-BAM,8,REGULAR SEASON,E2016,BAS,BAM,7,2,15,11,14,6,28,6,11,25,10,3,11,5,5,0,6,0,11,2,12,5,73,8,38,36,10,27,45-60,30,55-60,10,11,19-23,15,19-33,7,15,40,20,81-74,32-47
E2016_060,UNK-TEL,8,REGULAR SEASON,E2016,UNK,TEL,0,4,14,11,9,11,25,9,5,29,6,5,8,4,4,4,5,2,13,4,16,3,43,30,53,21,11,9,12-25,14,23-25,6,18,35-35,20,35-41,4,13,36,9,67-63,12-25
E2016_061,CSK-ZAL,8,REGULAR SEASON,E2016,CSK,ZAL,0,0,20,4,13,14,22,14,12,14,8,7,6,8,4,4,2,2,9,8,8,13,45,50,57,29,6,20,37-41,21,43-41,9,23,46-46,24,46-55,10,9,40,24,94-84,46-55
E2016_062,BAR-MAD,8,REGULAR SEASON,E2016,BAR,MAD,5,11,7,21,12,17,20,15,14,25,9,8,4,6,1,5,5,5,9,8,16,8,44,19,42,60,6,12,19-34,13,25-34,16,30,46-75,37,46-91,0,47,0,39,,54-101
E2016_063,GAL-DAR,8,REGULAR SEASON,E2016,GAL,DAR,8,3,13,5,14,4,20,12,10,20,3,4,10,3,1,6,4,0,18,7,10,4,53,32,56,25,11,21,39-41,24,50-41,8,8,17-15,11,17-23,13,6,28,11,61-48,20-26
E2016_064,PAN-OLY,8,REGULAR SEASON,E2016,PAN,OLY,7,6,7,14,10,6,23,6,7,20,5,5,3,3,3,0,2,4,13,2,9,4,60,17,51,28,8,28,55-61,30,63-61,9,10,23-23,13,23-32,4,10,38,18,76-72,35-45
E2016_065,IST-RED,9,REGULAR SEASON,E2016,IST,RED,19,10,19,16,15,0,31,6,18,19,8,9,6,3,3,3,7,2,12,12,10,6,63,37,37,42,14,34,80-75,38,94-75,8,26,64-52,28,64-60,21,6,40,3,100-79,4-10
E2016_066,MIL-ULK,9,REGULAR SEASON,E2016,MIL,ULK,7,6,6,20,16,8,21,10,16,23,9,6,8,6,2,5,4,3,5,11,6,5,23,47,42,37,6,9,11-21,10,17-21,7,4,5-4,5,5-11,5,10,30,7,63-58,7-17
E2016_067,OLY-TEL,9,REGULAR SEASON,E2016,OLY,TEL,8,7,6,4,9,2,25,8,10,35,5,3,9,2,3,3,4,1,6,6,14,1,33,40,67,13,7,6,9-20,9,16-20,8,2,5-4,5,5-12,2,18,1,28,4-2,44-62
E2016_068,MAD-UNK,9,REGULAR SEASON,E2016,MAD,UNK,6,0,10,2,19,18,25,14,13,20,4,3,8,3,3,1,1,1,14,10,11,0,45,44,47,28,8,4,11-10,8,19-10,7,33,73-59,35,73-66,14,1,33,2,73-59,6-7
E2016_069,ZAL-BAM,9,REGULAR SEASON,E2016,ZAL,BAM,0,4,7,13,20,4,21,2,19,19,5,6,5,4,2,2,3,1,10,7,7,8,59,27,34,38,11,20,44-39,22,55-39,7,29,71-53,31,71-60,18,6,29,11,71-53,20-26
E2016_070,CSK-BAS,9,REGULAR SEASON,E2016,CSK,BAS,0,2,16,10,22,3,26,7,16,17,4,8,4,9,4,3,3,2,17,9,8,5,61,51,50,34,11,35,96-77,38,107-77,8,3,6-10,6,6-18,30,12,38,6,107-77,6-18
E2016_071,GAL-BAR,9,REGULAR SEASON,E2016,GAL,BAR,5,2,6,10,18,12,26,11,18,20,4,5,3,6,3,2,4,2,17,8,7,4,58,20,44,20,11,18,33-35,22,44-35,7,24,49-37,27,49-44,14,2,32,14,66-52,25-27
E2016_072,PAN-DAR,9,REGULAR SEASON,E2016,PAN,DAR,6,11,16,10,17,14,23,16,11,26,5,2,9,3,3,2,2,1,9,8,4,9,34,52,61,19,8,17,36-31,18,44-31,9,19,46-32,23,46-41,14,2,19,4,46-32,5-7
E2016_073,BAM-CSK,10,REGULAR SEASON,E2016,BAM,CSK,6,7,10,20,5,18,26,13,4,18,11,5,6,3,1,0,10,1,21,5,11,10,56,32,43,47,9,26,43-57,28,52-57,13,18,30-34,22,30-47,6,19,2,23,6-0,32-51
E2016_074,ULK-MAD,10,REGULAR SEASON,E2016,ULK,MAD,12,7,10,12,7,9,26,12,6,26,9,3,6,5,2,1,4,2,16,7,12,12,63,15,38,39,5,1,0-2,2,5-2,9,14,30-23,16,30-32,7,5,10,28,23-16,47-52
E2016_075,TEL-IST,10,REGULAR SEASON,E2016,TEL,IST,6,12,10,23,11,12,24,13,6,23,14,7,3,10,4,3,6,3,15,6,15,11,44,33,47,39,6,26,50-55,27,56-55,7,32,68-65,34,68-72,4,9,7,23,16-12,40-49
E2016_076,RED-ZAL,10,REGULAR SEASON,E2016,RED,ZAL,11,0,12,13,9,24,17,11,7,28,5,3,9,5,8,3,2,3,12,7,18,6,47,32,37,51,10,15,27-35,17,37-35,10,4,6-5,6,6-15,5,13,25,9,56-51,11-24
E2016_077,DAR-OLY,10,REGULAR SEASON,E2016,DAR,OLY,8,5,10,14,9,4,26,7,9,25,12,4,8,4,2,2,4,3,11,7,12,5,45,26,40,37,8,27,43-55,29,51-55,11,13,28-26,15,28-37,2,12,13,25,28-26,40-52
E2016_078,BAR-PAN,10,REGULAR SEASON,E2016,BAR,PAN,0,0,19,4,8,8,29,8,9,20,9,8,5,8,2,3,3,3,11,6,8,2,39,33,44,13,14,25,43-40,30,57-40,7,35,66-50,39,66-57,17,2,30,2,57-40,3-5
E2016_079,BAS-GAL,10,REGULAR SEASON,E2016,BAS,GAL,4,4,3,4,18,9,31,10,18,26,4,6,5,2,2,1,0,2,15,3,11,4,34,35,46,16,7,4,2-4,5,9-4,8,21,38-32,23,38-40,15,2,13,1,28-13,0-2
E2016_080,UNK-MIL,10,REGULAR SEASON,E2016,UNK,MIL,4,2,14,16,18,4,28,4,10,19,9,2,7,2,6,1,3,3,17,4,7,8,74,26,32,47,10,1,0-6,3,10-6,9,25,66-52,26,66-61,21,6,40,1,100-79,0-6
E2016_081,MIL-CSK,11,REGULAR SEASON,E2016,MIL,CSK,6,4,14,16,6,0,28,5,9,31,7,10,9,7,2,4,5,4,9,5,11,8,29,35,39,40,7,7,10-14,8,17-14,9,24,46-48,27,46-57,6,20,13,36,27-21,56-76
E2016_082,ULK-RED,11,REGULAR SEASON,E2016,ULK,RED,5,8,5,17,5,8,34,8,4,18,7,10,3,4,2,1,4,8,17,7,11,6,48,39,24,48,14,10,18-18,15,32-18,8,4,9-6,8,9-14,18,5,30,8,68-50,9-14
E2016_083,TEL-BAM,11,REGULAR SEASON,E2016,TEL,BAM,7,7,10,16,9,10,23,7,9,26,7,6,7,7,2,3,4,1,10,6,14,9,41,29,57,28,10,27,44-62,31,54-62,9,10,16-18,13,16-27,2,21,9,23,14-12,35-56
E2016_084,PAN-GAL,11,REGULAR SEASON,E2016,PAN,GAL,17,6,24,8,5,2,36,9,5,23,6,12,9,5,6,3,5,5,8,7,5,6,54,31,31,27,8,3,6-4,6,14-4,7,37,80-49,39,80-56,31,0,37,0,80-49,
E2016_085,MAD-ZAL,11,REGULAR SEASON,E2016,MAD,ZAL,4,0,13,12,10,6,25,6,11,24,4,5,7,6,6,3,6,1,11,9,9,7,56,40,44,47,9,8,19-22,12,28-22,10,12,28-22,13,28-32,10,7,32,16,79-69,33-40
E2016_086,IST-BAR,11,REGULAR SEASON,E2016,IST,BAR,4,6,6,12,10,7,26,11,11,22,11,2,4,5,4,1,3,6,13,3,13,7,55,17,49,19,9,22,39-32,25,48-32,13,29,54-39,34,54-52,16,0,25,0,48-32,
E2016_087,BAS-DAR,11,REGULAR SEASON,E2016,BAS,DAR,8,2,10,10,17,8,40,11,13,21,8,4,4,4,2,1,0,0,7,5,5,6,35,38,27,25,9,17,31-19,22,40-19,6,17,31-13,17,31-19,28,0,38,0,71-43,
E2016_088,OLY-UNK,11,REGULAR SEASON,E2016,OLY,UNK,12,8,27,9,16,2,29,5,12,25,3,7,11,9,7,4,3,3,6,5,6,7,42,46,42,17,9,12,24-20,16,33-20,6,9,24-14,12,24-20,35,0,35,0,80-45,
E2016_089,BAM-IST,12,REGULAR SEASON,E2016,BAM,IST,6,9,10,6,13,8,28,8,8,24,3,7,7,1,3,2,3,1,10,9,12,4,59,32,61,22,9,17,39-39,19,48-39,8,9,23-16,11,23-24,11,6,22,2,52-41,2-8
E2016_090,RED-TEL,12,REGULAR SEASON,E2016,RED,TEL,17,6,31,13,10,4,27,6,11,23,7,5,9,10,8,3,6,1,17,6,8,8,36,47,27,31,11,17,33-24,21,44-24,8,28,60-31,29,60-39,31,3,26,5,59-28,7-10
E2016_091,DAR-MAD,12,REGULAR SEASON,E2016,DAR,MAD,6,9,19,3,13,14,20,19,10,25,4,2,9,6,7,3,3,1,6,6,13,8,63,18,49,19,17,15,23-31,23,40-31,11,5,10-7,8,10-18,22,10,38,14,79-57,19-29
